GeneID,phiMean
YPL213W,0.244449737109506
YDL127W,0.275689292742755
YML002W,0.243746588735084
YLR409C,0.871029309931517
YGR088W,1.81183034136589
YGL062W,1.96605381161328
YNL039W,0.390460836641336
YIR030C,0.182036785984887
YPL123C,0.494805487002022
YPL265W,1.8196807926086
YLR028C,0.946460583407472
YMR196W,0.910099977275997
YJR006W,0.552983494818321
YOR266W,0.151939390007639
YLR432W,4.04310901071134
YPL260W,0.922712000124855
YDL230W,0.204012918158564
YNL044W,1.69802120285502
YOR008C,0.204249295779332
YLR383W,0.561547527372389
YPL206C,0.507281393420915
YER090W,1.53063259521315
YBR143C,2.61552489569531
YGL180W,0.427102559719026
YPL229W,0.450397013960342
YOR157C,0.992450500442678
YOL057W,0.87669070526503
YOR315W,0.112105608777147
YJR043C,0.24929063574307
YOL070C,0.253896071901687
YJL125C,0.293160579684352
YDR081C,0.27827605236261
YGL112C,0.608435109961572
YBR107C,0.21796877621743
YPR187W,1.68798535166791
YMR316W,0.205241676342605
YPL256C,0.873936408984667
YHR028C,0.311136669936013
YGL082W,0.425726581946334
YPL194W,0.162659984139533
YLR085C,0.137678779427967
YDL134C,0.482533823125193
YMR313C,0.198595432032556
YOR038C,0.376256138848106
YKL048C,0.102914447111747
YBR110W,0.349341473048237
YLL008W,1.68795732730137
YGL116W,0.572972331126616
YDL022W,3.9647271721259
YAL053W,1.09923518047526
YGL114W,0.180255255879308
YIL015W,0.315046508643957
YDR155C,5.40307021667045
YGL055W,4.88827329960328
YIL046W,0.123467524483242
YKR004C,0.153404792980988
YMR120C,2.55523320957682
YML043C,0.539037253917673
YOL136C,0.739231673040546
YLR281C,0.0939701215798096
YPL101W,0.32201326367047
YGR142W,0.68456093233965
YGL050W,0.325697971386172
YPR196W,0.144820040921949
YIR025W,0.0947083359722885
YJL025W,0.225652253420502
YLL018C,3.22773874278104
YCL002C,0.151869255263379
YKL029C,1.92088499068021
YLR348C,0.747900596191391
YER154W,0.781495166473327
YOL087C,0.361123298239275
YGR245C,1.22514915255172
YFR043C,0.193097318575517
YGL076C,8.74183531090528
YAR007C,1.35845187978966
YCL030C,2.23490346744466
YNL187W,0.126857310088628
YCR042C,0.291213137875169
YNL071W,1.90417375904898
YER133W,1.47429921734319
YMR157C,0.488311751327637
YPL112C,0.28004836369381
YBL033C,0.36552133002337
YLR373C,0.459467208319465
YBR169C,1.12723383340717
YGR086C,2.94567866528595
YOL052C,0.84604793473996
YGR204W,2.28839685305981
YER110C,2.86377515231854
YOL078W,0.110595850883023
YDR373W,0.397942315477413
YDR245W,0.320194844755908
YDR026C,0.493269770437432
YIL094C,2.4585672644641
YOL114C,0.286280411716788
YHR022C,0.491837247032062
YPL032C,0.906894364243569
YDR160W,0.211075615600159
YPL001W,0.31957364961566
YNL177C,0.267772290105544
YNL237W,0.262250084556048
YGR254W,11.8122302181407
YMR260C,2.86505839309959
YER127W,0.760377916823865
YLR453C,0.23712362064263
YMR247C,0.431250772436001
YJL085W,0.570125268664483
YGL125W,1.50552941383265
YGL113W,0.164327033110679
YDR188W,1.22405867023844
YMR307W,3.27619571807078
YHR097C,0.402930843854121
YPL065W,0.427767215245796
YKL105C,0.115124456616695
YNL050C,0.243877947243842
YIL112W,0.241087850481221
YPR097W,0.5283812248311
YLR142W,1.43107581183751
YPL104W,0.413339618820107
YGR174C,0.374037089169403
YFL050C,0.279042549202293
YLR020C,0.287307070234033
YAL059W,0.984173674589044
YPL274W,1.04010001045181
YPL193W,0.14656329390504
YHR033W,0.273640656930671
YJL186W,0.712558301390757
YOR166C,0.490557667392858
YHR042W,1.76052181311269
YBR060C,0.488857407207976
YDL107W,0.134092432769758
YBL029W,0.205533131884857
YMR006C,1.54962893080476
YBR164C,1.19528562822848
YFL037W,2.08377462397457
YOL063C,0.200679894973837
YLR030W,0.201174511104869
YIL105C,0.317980897799659
YLR389C,0.751636472500272
YGL251C,0.11153307494751
YBR185C,0.340167581203078
YFR006W,1.20167412040797
YMR040W,0.196947183677111
YOR063W,10.7197423542085
YER147C,0.0722580472049604
YGR082W,1.52084979389227
YKL194C,0.697381698415571
YIL122W,0.0772790083801209
YDR293C,1.18606089593262
YBR218C,2.49096306187968
YDL177C,0.462176880199902
YIL140W,0.743032355945873
YNL298W,0.430674955024766
YDR022C,0.292730366064912
YDR339C,0.461308130254001
YDR436W,0.244182775721676
YAL035W,2.96398206251309
YGL092W,0.447794586629863
YLR213C,0.160659629872023
YER053C,0.887294856337151
YOR197W,0.958695419675383
YKL078W,0.544377915146374
YJL031C,0.484535747262315
YGR281W,1.01585279124357
YCR063W,0.353251080828992
YPL131W,10.3019773182906
YDL180W,0.179789917050788
YBR061C,0.472885166189712
YKR085C,0.561362703157989
YJR147W,0.249126331184304
YIL138C,1.59044454615744
YBR108W,0.274999602016832
YML112W,0.349661791663931
YJR075W,0.927571565755997
YDR003W,0.166877918509661
YPL008W,0.0983090252623523
YKL206C,0.139755908567992
YNL152W,0.231518805024572
YJL046W,0.155925352272811
YDL086W,1.21249451867375
YGL183C,0.182330350223603
YJR013W,0.230308937038161
YOR165W,0.882379350948314
YER176W,0.479851767763324
YDL057W,0.170273741082855
YIL063C,0.663781327216332
YMR242C,7.39216903682948
YKL073W,0.487644130512939
YBR022W,0.270740786424348
YDR456W,0.759800578263999
YOR236W,0.208486953792228
YMR073C,0.320351958074867
YGR229C,0.861257951636693
YKL208W,0.198932252604193
YGL036W,0.452713180687936
YCR095C,0.126449083923697
YDR302W,0.763020087199069
YLR018C,0.129140506128709
YDL211C,0.221790196462454
YLR321C,0.632647004468727
YKR100C,0.175306574313437
YMR144W,0.106787187587906
YLR058C,5.41307109046149
YDR091C,2.96764220748269
YOR233W,0.302025344668111
YPR069C,2.91696665423206
YHR159W,0.0945913021194872
YBR023C,0.798557704197482
YDR151C,0.29347719892
YMR013C,0.163337035404243
YOR219C,0.412041259012378
YFL031W,0.253488346585884
YLR272C,0.298724514258051
YER073W,1.42533587650842
YPL122C,0.918858169398948
YMR124W,0.414012556869242
YDR167W,0.146228485178159
YMR137C,0.126698669422418
YKL072W,0.255768216264804
YPL140C,0.210956369204292
YDR528W,0.367619983978032
YNL258C,0.293016676955025
YPL124W,0.132047978414418
YGR274C,0.682929776481545
YGL190C,0.312428326844788
YKL051W,0.720586927428254
YOL008W,0.15710839875798
YBR142W,0.977145796498809
YPL037C,6.11919344716059
YOL092W,0.798552736412591
YBL041W,0.823115382488502
YMR153W,0.183036260249336
